archive_path	source_type	source_name	target_type	target_name	status	detail
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	spot12.tnm	TransAnim	spot12.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MeshAnim	gear03.msnm	AnimFilter	gear03.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/big_club/gen/shadowtest.rnd_ps2	MeshAnim	gear03.msnm	MeshAnim	gear03.msnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot01.view	Group	spot01.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	stagechar.env	Environ	stagechar.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	stagespot.view	Group	stagespot.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	chorus.env	Environ	chorus.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam08.tnm	TransAnim	beam08.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	spotlight01.lit	Light	spotlight01.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot05.view	Group	spot05.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MultiMesh	Crowd05.mm	MultiMesh	Crowd05.mm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	choruslight01.lit	Light	choruslight01.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam03.tnm	TransAnim	beam03.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	EnvAnim	fog.envanim	EnvAnim	fog.envanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	chorus1.env	Environ	chorus1.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot09.view	Group	spot09.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	charlight.view	Group	charlight.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	cool_light.view	Group	cool_light.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spotset02.view	Group	spotset02.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	unlit.lit	Light	unlit.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	unlit.view	Group	unlit.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	fog.env	Environ	fog.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	singer1.env	Environ	singer1.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	cool_light.env	Environ	cool_light.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	EnvAnim	fan.envanim	EnvAnim	fan.envanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MultiMesh	Crowd01.mm	MultiMesh	Crowd01.mm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	floorspot04.tnm	TransAnim	floorspot04.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	light_big.view	Group	light_big.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MatAnim	spot_A_beam.MatAnim	AnimFilter	spot_A_beam.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/big_club/gen/shadowtest.rnd_ps2	MatAnim	spot_A_beam.MatAnim	MatAnim	spot_A_beam.MatAnim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	warm_light.env	Environ	warm_light.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot12.view	Group	spot12.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	LightAnim	char_light01.litanim	LightAnim	char_light01.litanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	sololight01.lit	Light	sololight01.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	beam.view	Group	beam.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	LightAnim	crowd_lightc.litanim	LightAnim	crowd_lightc.litanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	spot07.tnm	AnimFilter	spot07.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	spot07.tnm	TransAnim	spot07.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	fan.env	Environ	fan.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	crowd.view	Group	crowd.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	spot10.tnm	TransAnim	spot10.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam06.tnm	TransAnim	beam06.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	EnvAnim	solo.envanim	EnvAnim	solo.envanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	soloanim.view	Group	soloanim.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam01.tnm	TransAnim	beam01.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	main_light.view	Group	main_light.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot04.view	Group	spot04.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MultiMesh	Crowd04.mm	MultiMesh	Crowd04.mm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot08.view	Group	spot08.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spotset01.view	Group	spotset01.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam3.tnm	TransAnim	beam3.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	EnvAnim	cool_lights.envanim	EnvAnim	cool_lights.envanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	beam.env	Environ	beam.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	warm_light.view	Group	warm_light.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	fan_light.view	Group	fan_light.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	crowd_lightc.lit	Light	crowd_lightc.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	char_light03a.lit	Light	char_light03a.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot11.view	Group	spot11.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	EnvAnim	chorus1.envanim	EnvAnim	chorus1.envanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MultiMesh	Crowd00.mm	MultiMesh	Crowd00.mm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	crowd.env	Environ	crowd.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam09.tnm	TransAnim	beam09.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	LightAnim	char_light02.litanim	LightAnim	char_light02.litanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	solo.env	Environ	solo.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	LightAnim	sololight01.litanim	LightAnim	sololight01.litanim	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Light	choruslight02.lit	Light	choruslight02.lit	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	beam04.tnm	TransAnim	beam04.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	MeshAnim	gear01.msnm	AnimFilter	gear01.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/big_club/gen/shadowtest.rnd_ps2	MeshAnim	gear01.msnm	MeshAnim	gear01.msnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	floorspot13.tnm	TransAnim	floorspot13.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	Environ	singer2.env	Environ	singer2.env	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	smoke.view	Group	smoke.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	spot03.view	Group	spot03.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	fan_project.view	Group	fan_project.view	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	TransAnim	floorspot05.tnm	TransAnim	floorspot05.tnm	converted	revision-aware semantic conversion
venues/big_club/gen/shadowtest.rnd_ps2	View	lighting.view	Group	lighting.view	converted	revision-aware semantic conversion
charsys/alterna/anims/editor/gen/alterna_idle_ui.acp	ACP	alterna_idle_ui	CharClipSamples	alterna_idle_ui	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/hiphop/anims/editor/gen/hiphop_idle_ui.acp	ACP	hiphop_idle_ui	CharClipSamples	hiphop_idle_ui	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_left_medium.acp	ACP	classic_walk_normal_left_medium	CharClipSamples	classic_walk_normal_left_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_forward_medium.acp	ACP	classic_walk_normal_forward_medium	CharClipSamples	classic_walk_normal_forward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_backward_medium.acp	ACP	classic_stop_backward_medium	CharClipSamples	classic_stop_backward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_180_medium.acp	ACP	classic_turn_left_180_medium	CharClipSamples	classic_turn_left_180_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_45_medium.acp	ACP	classic_stop_left_45_medium	CharClipSamples	classic_stop_left_45_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_90_fast.acp	ACP	classic_turn_left_90_fast	CharClipSamples	classic_turn_left_90_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_fast_02.acp	ACP	classic_stand_fast_02	CharClipSamples	classic_stand_fast_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_180_fast.acp	ACP	classic_turn_left_180_fast	CharClipSamples	classic_turn_left_180_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_fast_01.acp	ACP	classic_stand_fast_01	CharClipSamples	classic_stand_fast_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_left_fast.acp	ACP	classic_walk_normal_left_fast	CharClipSamples	classic_walk_normal_left_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_idle_medium.acp	ACP	classic_idle_medium	CharClipSamples	classic_idle_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_backward_fast.acp	ACP	classic_turn_backward_fast	CharClipSamples	classic_turn_backward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_left_medium.acp	ACP	classic_walk_left_medium	CharClipSamples	classic_walk_left_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_90_medium.acp	ACP	classic_stop_left_90_medium	CharClipSamples	classic_stop_left_90_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_45_medium.acp	ACP	classic_turn_right_45_medium	CharClipSamples	classic_turn_right_45_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_backward_fast.acp	ACP	classic_walk_backward_fast	CharClipSamples	classic_walk_backward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_135_medium.acp	ACP	classic_stop_right_135_medium	CharClipSamples	classic_stop_right_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_45_fast.acp	ACP	classic_stop_right_45_fast	CharClipSamples	classic_stop_right_45_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_90_medium.acp	ACP	classic_turn_right_90_medium	CharClipSamples	classic_turn_right_90_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_135_medium.acp	ACP	classic_turn_right_135_medium	CharClipSamples	classic_turn_right_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_180_medium.acp	ACP	classic_turn_right_180_medium	CharClipSamples	classic_turn_right_180_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_right_fast.acp	ACP	classic_walk_normal_right_fast	CharClipSamples	classic_walk_normal_right_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_lose_03.acp	ACP	classic_lose_03	CharClipSamples	classic_lose_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_45_fast.acp	ACP	classic_stop_left_45_fast	CharClipSamples	classic_stop_left_45_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_lose_02.acp	ACP	classic_lose_02	CharClipSamples	classic_lose_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_lose_01.acp	ACP	classic_lose_01	CharClipSamples	classic_lose_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_forward_medium.acp	ACP	classic_walk_forward_medium	CharClipSamples	classic_walk_forward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_180_fast.acp	ACP	classic_turn_right_180_fast	CharClipSamples	classic_turn_right_180_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_intro_02.acp	ACP	classic_intro_02	CharClipSamples	classic_intro_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_forward_fast.acp	ACP	classic_turn_forward_fast	CharClipSamples	classic_turn_forward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_bad.acp	ACP	classic_stand_bad	CharClipSamples	classic_stand_bad	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_backward_medium.acp	ACP	classic_turn_backward_medium	CharClipSamples	classic_turn_backward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_135_fast.acp	ACP	classic_stop_left_135_fast	CharClipSamples	classic_stop_left_135_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_45_fast.acp	ACP	classic_turn_right_45_fast	CharClipSamples	classic_turn_right_45_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_special_02.acp	ACP	classic_special_02	CharClipSamples	classic_special_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_special_01.acp	ACP	classic_special_01	CharClipSamples	classic_special_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_45_medium.acp	ACP	classic_turn_left_45_medium	CharClipSamples	classic_turn_left_45_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_backward_fast.acp	ACP	classic_walk_normal_backward_fast	CharClipSamples	classic_walk_normal_backward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_win_final.acp	ACP	classic_win_final	CharClipSamples	classic_win_final	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_90_fast.acp	ACP	classic_stop_right_90_fast	CharClipSamples	classic_stop_right_90_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_forward_medium.acp	ACP	classic_stop_forward_medium	CharClipSamples	classic_stop_forward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_135_fast.acp	ACP	classic_stop_right_135_fast	CharClipSamples	classic_stop_right_135_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_right_medium.acp	ACP	classic_walk_normal_right_medium	CharClipSamples	classic_walk_normal_right_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_forward_fast.acp	ACP	classic_walk_normal_forward_fast	CharClipSamples	classic_walk_normal_forward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_90_medium.acp	ACP	classic_turn_left_90_medium	CharClipSamples	classic_turn_left_90_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_135_medium.acp	ACP	classic_stop_left_135_medium	CharClipSamples	classic_stop_left_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_win_03.acp	ACP	classic_win_03	CharClipSamples	classic_win_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_win_02.acp	ACP	classic_win_02	CharClipSamples	classic_win_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_win_01.acp	ACP	classic_win_01	CharClipSamples	classic_win_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_normal_backward_medium.acp	ACP	classic_walk_normal_backward_medium	CharClipSamples	classic_walk_normal_backward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_left_90_fast.acp	ACP	classic_stop_left_90_fast	CharClipSamples	classic_stop_left_90_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_medium_04.acp	ACP	classic_extreme_medium_04	CharClipSamples	classic_extreme_medium_04	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_medium_03.acp	ACP	classic_extreme_medium_03	CharClipSamples	classic_extreme_medium_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_medium_02.acp	ACP	classic_extreme_medium_02	CharClipSamples	classic_extreme_medium_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_medium_01.acp	ACP	classic_extreme_medium_01	CharClipSamples	classic_extreme_medium_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_fast_04.acp	ACP	classic_extreme_fast_04	CharClipSamples	classic_extreme_fast_04	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_fast_03.acp	ACP	classic_extreme_fast_03	CharClipSamples	classic_extreme_fast_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_right_medium.acp	ACP	classic_walk_right_medium	CharClipSamples	classic_walk_right_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_forward_fast.acp	ACP	classic_walk_forward_fast	CharClipSamples	classic_walk_forward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_fast_02.acp	ACP	classic_extreme_fast_02	CharClipSamples	classic_extreme_fast_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_extreme_fast_01.acp	ACP	classic_extreme_fast_01	CharClipSamples	classic_extreme_fast_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_45_fast.acp	ACP	classic_turn_left_45_fast	CharClipSamples	classic_turn_left_45_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_135_fast.acp	ACP	classic_turn_left_135_fast	CharClipSamples	classic_turn_left_135_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_45_medium.acp	ACP	classic_stop_right_45_medium	CharClipSamples	classic_stop_right_45_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_medium_03.acp	ACP	classic_stand_medium_03	CharClipSamples	classic_stand_medium_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_medium_02.acp	ACP	classic_stand_medium_02	CharClipSamples	classic_stand_medium_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stand_medium_01.acp	ACP	classic_stand_medium_01	CharClipSamples	classic_stand_medium_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_right_90_medium.acp	ACP	classic_stop_right_90_medium	CharClipSamples	classic_stop_right_90_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_90_fast.acp	ACP	classic_turn_right_90_fast	CharClipSamples	classic_turn_right_90_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_backward_fast.acp	ACP	classic_stop_backward_fast	CharClipSamples	classic_stop_backward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_right_fast.acp	ACP	classic_walk_right_fast	CharClipSamples	classic_walk_right_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_stop_forward_fast.acp	ACP	classic_stop_forward_fast	CharClipSamples	classic_stop_forward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_left_fast.acp	ACP	classic_walk_left_fast	CharClipSamples	classic_walk_left_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_forward_medium.acp	ACP	classic_turn_forward_medium	CharClipSamples	classic_turn_forward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_right_135_fast.acp	ACP	classic_turn_right_135_fast	CharClipSamples	classic_turn_right_135_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_turn_left_135_medium.acp	ACP	classic_turn_left_135_medium	CharClipSamples	classic_turn_left_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_idle_fast.acp	ACP	classic_idle_fast	CharClipSamples	classic_idle_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/classic/anims/gen/classic_walk_backward_medium.acp	ACP	classic_walk_backward_medium	CharClipSamples	classic_walk_backward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	blink.1.mesh	Mesh	blink.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	bad02.1.mesh	Mesh	bad02.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	good03.1.mesh	Mesh	good03.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	good01.1.mesh	Mesh	good01.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	bad03.1.mesh	Mesh	bad03.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	good04.1.mesh	Mesh	good04.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	bad01.1.mesh	Mesh	bad01.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	ref.1.mesh	Mesh	ref.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	good02.1.mesh	Mesh	good02.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Mesh	good05.1.mesh	Mesh	good05.1.mesh	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_face.rnd_ps2	Morph	face.mrf	Morph	face.mrf	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_glasses.tex	Tex	hip_glasses.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_arms.tex	Tex	hip_arms.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_eyes.tex	Tex	hip_eyes.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_hair.tex	Tex	hip_hair.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_head.tex	Tex	hip_head.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_legs.tex	Tex	hip_legs.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Tex	hip_torso.tex	Tex	hip_torso.tex	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_hands.mat	Mat	hip_hands.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_head_01.mat	Mat	hip_head_01.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_arms.mat	Mat	hip_arms.mat	converted	revision-aware semantic conversion
charsys/hiphop/gen/hiphop_test.rnd_ps2	Mat	hip_torso.mat	Mat	hip_torso.mat	converted	revision-aware semantic conversion
