archive_path	object	set0_channels	set0_samples	set0_compression	set0_frame_bytes	set0_sample_bytes	set0_facing_channels	set1_channels	set1_samples	set1_compression	set1_frame_bytes	set1_sample_bytes	set1_facing_channels	overlap_channels
charsys/alterna/anims/gen/alterna_turn_left_90_fast.acp	alterna_turn_left_90_fast	26	91	1	178	16198	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_turn_left_135_medium.acp	alterna_turn_left_135_medium	23	75	1	160	12000	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_right_fast.acp	alterna_walk_right_fast	23	121	1	160	19360	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_backward_medium.acp	alterna_walk_backward_medium	26	196	1	178	34888	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_stop_right_90_fast.acp	alterna_stop_right_90_fast	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_stand_fast_03.acp	alterna_stand_fast_03	23	146	1	160	23360	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_backward_medium.acp	alterna_stop_backward_medium	26	85	1	178	15130	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_stand_fast_02.acp	alterna_stand_fast_02	23	154	1	160	24640	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_left_180_medium.acp	alterna_turn_left_180_medium	23	95	1	160	15200	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stand_fast_01.acp	alterna_stand_fast_01	23	159	1	160	25440	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_left_45_medium.acp	alterna_turn_left_45_medium	23	89	1	160	14240	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_normal_forward_medium.acp	alterna_walk_normal_forward_medium	23	130	1	160	20800	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_left_fast.acp	alterna_walk_left_fast	23	121	1	160	19360	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_right_45_medium.acp	alterna_turn_right_45_medium	23	96	1	160	15360	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_normal_left_fast.acp	alterna_walk_normal_left_fast	23	57	1	160	9120	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_forward_medium.acp	alterna_stop_forward_medium	23	90	1	160	14400	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_right_135_fast.acp	alterna_stop_right_135_fast	23	76	1	160	12160	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_normal_right_fast.acp	alterna_walk_normal_right_fast	23	68	1	160	10880	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_intro_02.acp	alterna_intro_02	39	145	1	234	33930	2	18	1	1	72	72	0	0
charsys/alterna/anims/gen/alterna_intro_01.acp	alterna_intro_01	38	271	1	226	61246	2	19	1	1	80	80	0	0
charsys/alterna/anims/gen/alterna_turn_left_90_medium.acp	alterna_turn_left_90_medium	23	86	1	160	13760	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_right_135_medium.acp	alterna_stop_right_135_medium	23	87	1	160	13920	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_right_90_medium.acp	alterna_turn_right_90_medium	23	86	1	160	13760	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_left_45_fast.acp	alterna_stop_left_45_fast	26	68	1	178	12104	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_walk_normal_backward_medium.acp	alterna_walk_normal_backward_medium	23	163	1	160	26080	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_left_135_fast.acp	alterna_turn_left_135_fast	26	71	1	178	12638	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_turn_right_135_medium.acp	alterna_turn_right_135_medium	23	77	1	160	12320	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_forward_fast.acp	alterna_turn_forward_fast	23	61	1	160	9760	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_right_180_medium.acp	alterna_turn_right_180_medium	23	105	1	160	16800	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_turn_right_90_fast.acp	alterna_turn_right_90_fast	26	86	1	178	15308	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_walk_normal_backward_fast.acp	alterna_walk_normal_backward_fast	23	121	1	160	19360	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_stop_backward_fast.acp	alterna_stop_backward_fast	26	68	1	178	12104	2	31	1	1	128	128	0	0
charsys/alterna/anims/gen/alterna_stand_bad.acp	alterna_stand_bad	24	329	1	162	53298	2	33	1	1	144	144	0	0
charsys/alterna/anims/gen/alterna_win_03.acp	alterna_win_03	56	266	1	298	79268	2	1	1	1	8	8	0	0
charsys/alterna/anims/gen/alterna_win_02.acp	alterna_win_02	41	234	1	238	55692	2	16	1	1	68	68	0	0
charsys/alterna/anims/gen/alterna_win_01.acp	alterna_win_01	39	241	1	228	54948	2	18	1	1	78	78	0	0
charsys/alterna/anims/gen/alterna_walk_normal_right_medium.acp	alterna_walk_normal_right_medium	23	93	1	160	14880	2	34	1	1	146	146	0	0
charsys/alterna/anims/gen/alterna_walk_normal_forward_fast.acp	alterna_walk_normal_forward_fast	23	129	1	160	20640	2	34	1	1	146	146	0	0
charsys/classic/anims/finger/gen/finger_chord_bar.acp	finger_chord_bar	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_vibrato_index.acp	finger_vibrato_index	5	9	1	28	252	0	12	1	1	52	52	0	0
charsys/classic/anims/finger/gen/strum_down_long.acp	strum_down_long	13	31	1	66	2046	0	7	1	1	32	32	0	0
charsys/classic/anims/finger/gen/strum_pluck_short.acp	strum_pluck_short	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/classic/anims/finger/gen/finger_vibrato_pinky.acp	finger_vibrato_pinky	9	9	1	48	432	0	8	1	1	32	32	0	0
charsys/classic/anims/finger/gen/finger_vibrato_pinky_hi.acp	finger_vibrato_pinky_hi	11	9	1	68	612	0	6	1	1	12	12	0	0
charsys/classic/anims/finger/gen/finger_open.acp	finger_open	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_vibrato_ring.acp	finger_vibrato_ring	9	13	1	42	546	0	8	1	1	38	38	0	0
charsys/classic/anims/finger/gen/finger_hold_index.acp	finger_hold_index	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_ring.acp	finger_hold_ring	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_vibrato_ring_hi.acp	finger_vibrato_ring_hi	13	10	1	72	720	0	4	1	1	8	8	0	0
charsys/classic/anims/finger/gen/finger_vibrato_index_hi.acp	finger_vibrato_index_hi	7	9	1	42	378	0	10	1	1	38	38	0	0
charsys/classic/anims/finger/gen/finger_hold_pinky.acp	finger_hold_pinky	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_powerchord_2.acp	finger_powerchord_2	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_powerchord_1.acp	finger_powerchord_1	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_ring_hi.acp	finger_hold_ring_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_middle_hi.acp	finger_hold_middle_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_chord_openmajor.acp	finger_chord_openmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_chord_dmajor.acp	finger_chord_dmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_vibrato_middle.acp	finger_vibrato_middle	7	9	1	38	342	0	10	1	1	42	42	0	0
charsys/classic/anims/finger/gen/finger_chord_seventh.acp	finger_chord_seventh	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_middle.acp	finger_hold_middle	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_pinky_hi.acp	finger_hold_pinky_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_chord_cmajor.acp	finger_chord_cmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/finger_hold_index_hi.acp	finger_hold_index_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/strum_pluck_down.acp	strum_pluck_down	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/classic/anims/finger/gen/finger_vibrato_middle_hi.acp	finger_vibrato_middle_hi	9	9	1	52	468	0	8	1	1	28	28	0	0
charsys/classic/anims/finger/gen/finger_chord_openminor.acp	finger_chord_openminor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/classic/anims/finger/gen/strum_open.acp	strum_open	0	0	1	0	0	0	20	1	1	98	98	0	0
charsys/punk/anims/editor/gen/punk_idle_ui.acp	punk_idle_ui	41	301	1	236	71036	0	14	1	1	56	56	0	0
charsys/metal_bass/anims/gen/bassist_active_fast.acp	bassist_active_fast	24	208	1	164	34112	0	7	1	1	26	26	0	0
charsys/metal_bass/anims/gen/bassist_win.acp	bassist_win	23	301	1	156	46956	0	8	1	1	34	34	0	0
charsys/metal_bass/anims/gen/bassist_lose.acp	bassist_lose	23	301	1	156	46956	0	8	1	1	34	34	0	0
charsys/metal_bass/anims/gen/bassist_active_medium.acp	bassist_active_medium	24	425	1	164	69700	0	7	1	1	26	26	0	0
charsys/metal_bass/anims/gen/bassist_idle.acp	bassist_idle	23	188	1	156	29328	0	8	1	1	34	34	0	0
charsys/classic/anims/editor/gen/classic_idle_ui.acp	classic_idle_ui	42	188	1	248	46624	0	13	1	1	44	44	0	0
charsys/punk/anims/gen/punk_stop_forward_fast.acp	punk_stop_forward_fast	26	59	1	178	10502	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_135_medium.acp	punk_turn_right_135_medium	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_left_medium.acp	punk_walk_normal_left_medium	26	150	1	178	26700	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_backward_medium.acp	punk_turn_backward_medium	26	84	1	178	14952	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_180_medium.acp	punk_turn_right_180_medium	26	78	1	178	13884	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_backward_fast.acp	punk_walk_normal_backward_fast	26	119	1	178	21182	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_90_fast.acp	punk_turn_left_90_fast	26	91	1	178	16198	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_135_fast.acp	punk_turn_left_135_fast	26	71	1	178	12638	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_backward_medium.acp	punk_walk_normal_backward_medium	26	206	1	178	36668	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_intro_02.acp	punk_intro_02	35	182	1	214	38948	2	22	1	1	92	92	0	0
charsys/punk/anims/gen/punk_intro_01.acp	punk_intro_01	40	217	1	230	49910	2	17	1	1	76	76	0	0
charsys/punk/anims/gen/punk_stop_left_135_medium.acp	punk_stop_left_135_medium	26	83	1	178	14774	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_idle_fast.acp	punk_idle_fast	21	152	1	156	23712	2	36	1	1	150	150	0	0
charsys/punk/anims/gen/punk_turn_right_90_fast.acp	punk_turn_right_90_fast	26	81	1	178	14418	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_backward_fast.acp	punk_stop_backward_fast	23	68	1	160	10880	2	34	1	1	146	146	0	0
charsys/punk/anims/gen/punk_stand_fast_02.acp	punk_stand_fast_02	29	145	1	190	27550	2	28	1	1	116	116	0	0
charsys/punk/anims/gen/punk_stand_fast_01.acp	punk_stand_fast_01	19	145	1	140	20300	2	38	1	1	166	166	0	0
charsys/punk/anims/gen/punk_turn_forward_medium.acp	punk_turn_forward_medium	26	77	1	178	13706	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_135_fast.acp	punk_turn_right_135_fast	26	67	1	178	11926	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_fast_04.acp	punk_extreme_fast_04	25	222	1	170	37740	2	32	1	1	136	136	0	0
charsys/punk/anims/gen/punk_stop_right_45_medium.acp	punk_stop_right_45_medium	26	89	1	178	15842	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_fast_03.acp	punk_extreme_fast_03	25	175	1	170	29750	2	32	1	1	136	136	0	0
charsys/punk/anims/gen/punk_stop_left_45_fast.acp	punk_stop_left_45_fast	26	68	1	178	12104	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_fast_02.acp	punk_extreme_fast_02	24	130	1	162	21060	2	33	1	1	144	144	0	0
charsys/punk/anims/gen/punk_extreme_fast_01.acp	punk_extreme_fast_01	23	276	1	160	44160	2	34	1	1	146	146	0	0
charsys/punk/anims/gen/punk_stand_medium_03.acp	punk_stand_medium_03	18	154	1	138	21252	2	39	1	1	168	168	0	0
charsys/punk/anims/gen/punk_stand_medium_02.acp	punk_stand_medium_02	22	220	1	152	33440	2	35	1	1	154	154	0	0
charsys/punk/anims/gen/punk_stand_medium_01.acp	punk_stand_medium_01	22	195	1	158	30810	2	35	1	1	148	148	0	0
charsys/punk/anims/gen/punk_turn_forward_fast.acp	punk_turn_forward_fast	26	73	1	178	12994	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_right_90_medium.acp	punk_stop_right_90_medium	26	78	1	178	13884	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_left_45_medium.acp	punk_stop_left_45_medium	26	86	1	178	15308	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_left_90_medium.acp	punk_stop_left_90_medium	26	83	1	178	14774	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_right_fast.acp	punk_walk_right_fast	26	51	1	178	9078	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_180_fast.acp	punk_turn_left_180_fast	26	66	1	178	11748	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_backward_fast.acp	punk_turn_backward_fast	26	68	1	178	12104	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_backward_fast.acp	punk_walk_backward_fast	26	96	1	178	17088	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_135_medium.acp	punk_turn_left_135_medium	26	77	1	178	13706	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_right_45_fast.acp	punk_stop_right_45_fast	26	72	1	178	12816	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_backward_medium.acp	punk_walk_backward_medium	26	111	1	178	19758	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stand_bad.acp	punk_stand_bad	25	242	1	170	41140	2	32	1	1	136	136	0	0
charsys/punk/anims/gen/punk_stop_backward_medium.acp	punk_stop_backward_medium	26	85	1	178	15130	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_180_medium.acp	punk_turn_left_180_medium	26	86	1	178	15308	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_right_medium.acp	punk_walk_normal_right_medium	26	132	1	178	23496	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_forward_fast.acp	punk_walk_normal_forward_fast	26	105	1	178	18690	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_forward_medium.acp	punk_walk_forward_medium	26	129	1	178	22962	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_180_fast.acp	punk_turn_right_180_fast	26	82	1	178	14596	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_left_90_fast.acp	punk_stop_left_90_fast	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_special_02.acp	punk_special_02	56	151	1	304	45904	2	1	1	1	2	2	0	0
charsys/punk/anims/gen/punk_special_01.acp	punk_special_01	26	229	1	178	40762	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_left_medium.acp	punk_walk_left_medium	26	76	1	178	13528	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_45_medium.acp	punk_turn_right_45_medium	26	71	1	178	12638	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_medium_04.acp	punk_extreme_medium_04	24	211	1	162	34182	2	33	1	1	144	144	0	0
charsys/punk/anims/gen/punk_extreme_medium_03.acp	punk_extreme_medium_03	26	143	1	178	25454	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_medium_02.acp	punk_extreme_medium_02	26	112	1	178	19936	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_extreme_medium_01.acp	punk_extreme_medium_01	25	243	1	170	41310	2	32	1	1	136	136	0	0
charsys/punk/anims/gen/punk_win_final.acp	punk_win_final	55	551	1	290	159790	2	2	1	1	16	16	0	0
charsys/punk/anims/gen/punk_walk_right_medium.acp	punk_walk_right_medium	26	67	1	178	11926	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_forward_fast.acp	punk_walk_forward_fast	26	122	1	178	21716	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_45_fast.acp	punk_turn_left_45_fast	26	67	1	178	11926	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_90_medium.acp	punk_turn_right_90_medium	26	70	1	178	12460	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_left_fast.acp	punk_walk_left_fast	26	57	1	178	10146	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_left_45_medium.acp	punk_turn_left_45_medium	26	76	1	178	13528	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_right_fast.acp	punk_walk_normal_right_fast	26	94	1	178	16732	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_lose_02.acp	punk_lose_02	42	228	1	264	60192	2	15	1	1	42	42	0	0
charsys/punk/anims/gen/punk_idle_medium.acp	punk_idle_medium	23	152	1	160	24320	2	34	1	1	146	146	0	0
charsys/punk/anims/gen/punk_lose_01.acp	punk_lose_01	39	161	1	234	37674	2	18	1	1	72	72	0	0
charsys/punk/anims/gen/punk_stop_left_135_fast.acp	punk_stop_left_135_fast	26	74	1	178	13172	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_turn_right_45_fast.acp	punk_turn_right_45_fast	26	72	1	178	12816	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_forward_medium.acp	punk_stop_forward_medium	26	79	1	178	14062	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_walk_normal_left_fast.acp	punk_walk_normal_left_fast	26	90	1	178	16020	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_right_135_fast.acp	punk_stop_right_135_fast	26	76	1	178	13528	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_win_03.acp	punk_win_03	51	245	1	282	69090	2	6	1	1	24	24	0	0
charsys/punk/anims/gen/punk_win_02.acp	punk_win_02	41	171	1	238	40698	2	16	1	1	68	68	0	0
charsys/punk/anims/gen/punk_turn_left_90_medium.acp	punk_turn_left_90_medium	26	83	1	178	14774	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_win_01.acp	punk_win_01	41	139	1	238	33082	2	16	1	1	68	68	0	0
charsys/punk/anims/gen/punk_walk_normal_forward_medium.acp	punk_walk_normal_forward_medium	26	179	1	178	31862	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_right_135_medium.acp	punk_stop_right_135_medium	26	70	1	178	12460	2	31	1	1	128	128	0	0
charsys/punk/anims/gen/punk_stop_right_90_fast.acp	punk_stop_right_90_fast	26	70	1	178	12460	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_bar.acp	finger_chord_bar	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_index.acp	finger_vibrato_index	5	9	1	28	252	0	12	1	1	52	52	0	0
charsys/hair_metal/anims/finger/gen/strum_down_long.acp	strum_down_long	13	31	1	66	2046	0	7	1	1	32	32	0	0
charsys/hair_metal/anims/finger/gen/strum_pluck_short.acp	strum_pluck_short	1	7	1	8	56	0	19	1	1	90	90	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_pinky.acp	finger_vibrato_pinky	9	9	1	48	432	0	8	1	1	32	32	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_pinky_hi.acp	finger_vibrato_pinky_hi	11	9	1	68	612	0	6	1	1	12	12	0	0
charsys/hair_metal/anims/finger/gen/finger_open.acp	finger_open	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_ring.acp	finger_vibrato_ring	9	13	1	42	546	0	8	1	1	38	38	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_index.acp	finger_hold_index	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_ring.acp	finger_hold_ring	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_ring_hi.acp	finger_vibrato_ring_hi	13	10	1	72	720	0	4	1	1	8	8	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_index_hi.acp	finger_vibrato_index_hi	7	9	1	42	378	0	10	1	1	38	38	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_pinky.acp	finger_hold_pinky	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_powerchord_2.acp	finger_powerchord_2	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_powerchord_1.acp	finger_powerchord_1	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_ring_hi.acp	finger_hold_ring_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_middle_hi.acp	finger_hold_middle_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_openmajor.acp	finger_chord_openmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_dmajor.acp	finger_chord_dmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_middle.acp	finger_vibrato_middle	7	9	1	38	342	0	10	1	1	42	42	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_seventh.acp	finger_chord_seventh	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_middle.acp	finger_hold_middle	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_pinky_hi.acp	finger_hold_pinky_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_cmajor.acp	finger_chord_cmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/finger_hold_index_hi.acp	finger_hold_index_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/strum_pluck_down.acp	strum_pluck_down	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/hair_metal/anims/finger/gen/finger_vibrato_middle_hi.acp	finger_vibrato_middle_hi	9	9	1	52	468	0	8	1	1	28	28	0	0
charsys/hair_metal/anims/finger/gen/finger_chord_openminor.acp	finger_chord_openminor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/hair_metal/anims/finger/gen/strum_open.acp	strum_open	0	0	1	0	0	0	20	1	1	98	98	0	0
charsys/crowd/anims/gen/crowd_female01_idle.acp	crowd_female01_idle	17	174	1	122	21228	0	3	1	1	6	6	0	0
charsys/crowd/anims/gen/crowd_male02_clap.acp	crowd_male02_clap	18	109	1	124	13516	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_bad.acp	crowd_male02_bad	18	146	1	124	18104	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_clap_high.acp	crowd_male01_clap_high	18	150	1	124	18600	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_ok.acp	crowd_male02_ok	18	215	1	124	26660	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_clap.acp	crowd_male01_clap	18	109	1	124	13516	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_1armpump.acp	crowd_male01_1armpump	18	150	1	124	18600	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_2armpump.acp	crowd_female01_2armpump	18	93	1	124	11532	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_boo.acp	crowd_male01_boo	18	181	1	124	22444	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_clap_high.acp	crowd_male02_clap_high	18	150	1	124	18600	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_clap.acp	crowd_female01_clap	18	106	1	124	13144	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_boo.acp	crowd_male02_boo	18	181	1	124	22444	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_2armpump.acp	crowd_male02_2armpump	18	160	1	124	19840	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_ok.acp	crowd_male01_ok	18	204	1	124	25296	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_bad.acp	crowd_female01_bad	18	123	1	124	15252	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_idle.acp	crowd_male02_idle	18	321	1	124	39804	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_clap_high.acp	crowd_female01_clap_high	18	86	1	124	10664	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_jump_02.acp	crowd_female01_jump_02	18	101	1	124	12524	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_1armpump.acp	crowd_female01_1armpump	18	119	1	124	14756	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_jump_01.acp	crowd_female01_jump_01	18	133	1	124	16492	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_jump.acp	crowd_male02_jump	18	133	1	124	16492	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_jump_02.acp	crowd_male01_jump_02	18	108	1	124	13392	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_jump_01.acp	crowd_male01_jump_01	18	133	1	124	16492	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_idle.acp	crowd_male01_idle	18	321	1	124	39804	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_ok.acp	crowd_female01_ok	18	151	1	124	18724	0	2	1	1	4	4	0	0
